"emp_no","last_name","first_name","sex","salary"
245899,"Zumaque","Uinam","F",40000
30701,"Pollock","Tse","F",40000
272967,"Plump","Atreye","M",45302
88939,"Serdy","Conor","F",53883
80845,"Nollmann","Renee","M",55087
43431,"Servieres","Rafail","M",41441
413300,"Kakkar","King","M",50278
494009,"Renear","JoAnna","M",90752
223924,"Mersereau","Udaiprakash","F",48142
460966,"Dechter","Fusako","M",40000
402947,"Mandell","Piyush","M",54907
43414,"Oaver","Ronghao","M",40000
258953,"Bage","Khalil","F",44017
287629,"Gien","Yuichiro","M",45097
72979,"Rosin","Cheong","M",54365
37145,"Geffroy","Fen","M",41609
422463,"Benzaken","Kellyn","M",42331
418569,"Vecchi","Olivera","F",40000
466164,"Gniady","Mechthild","M",51601
94712,"Reinhart","Masadi","F",40000
430718,"Isaac","Tsz","M",54621
48635,"Belinskaya","Emran","M",54138
223261,"Berendt","Yuriy","M",40000
71606,"Gimbel","Genevieve","M",56750
425369,"Badache","Saniya","M",40000
217810,"Collette","Adam","F",40000
264430,"Perly","Guangming","M",82640
271559,"Karner","Susuma","F",40000
231136,"Salverda","Suebskul","M",57416
463874,"Plumb","Hitofumi","M",40000
410451,"Hooghiemstra","Manu","F",52162
62059,"Schade","Tomoyuki","M",79839
408194,"Kawashima","Patricio","M",40000
29245,"Serna","Zhonghua","F",40000
284850,"Weisert","Kwangho","M",56040
296925,"Isaak","Horward","F",40000
256218,"Schneeberger","Yuguang","F",51629
291083,"Vural","Mingdong","M",40000
257088,"Verhoeff","Youjian","M",40000
499982,"Pleszkun","Mohammed","M",40000
241494,"Olivero","Sahrah","M",78628
459768,"Birjandi","Mana","M",40000
282140,"Vandervoorde","Akeno","F",62539
460153,"McFarlan","Carrsten","F",56020
232924,"Bierman","Hairong","M",40000
468071,"Rajcani","Dinah","F",79218
422047,"Krzyzanowski","Lansing","M",43645
49258,"Erie","Eckart","M",40000
73791,"Szmurlo","Kenton","F",50794
406597,"Schnelling","Nahum","M",77875
234574,"Qiwen","Hidekazu","F",58561
246144,"Parfitt","Siddarth","F",44823
207393,"Erni","Tadanori","F",82370
467182,"Ashish","Renee","M",54034
26799,"Laurillard","Fen","F",40000
277650,"Muchinsky","Shahab","F",40000
274915,"Taneja","Yaghout","M",57949
495446,"Penn","Valdiodio","M",49450
273025,"Preusig","Petter","F",40000
55414,"Talmon","Divine","F",40000
277061,"Sinicrope","Pradeep","M",45132
50789,"Lipner","Rajmohan","F",42580
84114,"Naudin","Gaetan","F",40000
27621,"Emiris","Xuejia","M",65214
497158,"Tagansky","Randi","M",64956
233022,"Bisiani","Adam","M",65738
447706,"Collavizza","Vojin","F",40000
94339,"Negoita","Takahito","M",40000
412682,"Dalton","Jessie","F",40000
265635,"Marakhovsky","Djelloul","M",70291
13336,"Hofman","Vatsa","M",40000
66523,"Guerreiro","Rosalie","M",40000
39033,"Lung","Fun","M",58856
213964,"Limongiello","Shawna","M",63483
404898,"Thorelli","Yishay","M",82285
96721,"Bahk","Mitsuyuki","F",46939
413001,"Monkewich","Nitsan","M",92449
266199,"Ferriere","Goetz","M",64618
73915,"McClure","Constantino","M",87030
238676,"Peek","Valery","F",53417
405228,"Kisuki","Hidefumi","M",70631
50432,"Ginneken","Ulf","M",55437
260689,"Bergere","Kristian","F",56667
481051,"Berendt","Eben","M",44525
232205,"Birrer","Peternela","F",44308
215939,"Felder","Xinglin","F",40000
434677,"Gulla","Remzi","M",56819
58428,"Barbanera","Dung","M",68270
218943,"Fasbender","Maria","F",45240
436039,"Attimonelli","Ravishankar","M",51584
59518,"Demian","Gil","M",40000
89836,"Ouhyoung","Thodoros","F",44987
63082,"Picco","Manohar","M",40000
237322,"Lorys","Genevieve","M",46886
228998,"Anger","Adil","M",40000
36144,"Baek","Taegyun","F",71864
230347,"Schaar","Arnd","M",40000
286032,"Hempstead","Abdulla","M",43757
452830,"Lienhardt","Zhaofang","F",53642
88860,"Wuwongse","Nirmal","F",40000
452105,"Shrader","Sanjai","F",40000
10005,"Maliniak","Kyoichi","M",78228
248290,"Zastre","Alexius","F",59880
258155,"Waeselynck","Mart","M",40000
215543,"Salvesen","Tommaso","M",40000
243208,"Biros","Sachin","F",40000
88794,"Frolund","Kirk","F",48686
286429,"Acton","Gina","F",47777
450046,"Erez","Moss","M",40000
252245,"Morrow","Shooichi","M",49248
411130,"Stanfel","Isaac","M",47139
236400,"Lorys","Gladys","M",40000
215371,"Chinin","Yahiko","M",91866
218243,"Rosenbaum","Dinkar","M",67083
498969,"Simkin","Nishit","M",53669
39089,"Rajcani","Tzu","M",40000
262765,"Kohling","Houman","M",56035
216557,"Brodal","Renee","F",40000
252247,"Snedden","Oddvar","M",53445
405435,"Pleszkun","Shay","F",40000
209709,"Androutsos","Constantino","M",40000
107902,"Neiman","Baruch","M",40000
259973,"Takkinen","Divier","M",60299
474163,"Chorvat","Jouni","F",66248
444382,"Luiz","Hsiangchu","M",47783
423409,"Escriba","Goa","M",46002
79312,"Jenevein","Chikako","F",43463
478261,"DasSarma","Rajmohan","F",59225
45790,"Vingron","Paris","M",40000
412082,"Spelt","Gennadi","M",40000
15182,"Antonisse","Munehiko","F",40000
434830,"Edelhoff","Marlo","M",40000
210814,"Schade","Chikako","F",89618
443104,"Ermel","Evgueni","M",59068
99083,"Horswill","Sanjoy","F",77783
274360,"Oskamp","Shuzo","M",40000
82965,"Cusworth","Takahito","M",40000
30666,"Clemencon","Guadalupe","F",48925
432785,"Baalen","Elvia","M",88673
279234,"Diderrich","Gonzalo","M",40000
61852,"Heping","Hidde","F",66957
110854,"Pesch","Dung","M",45169
282961,"Coney","Guoxiang","M",72409
453547,"Rodham","Pranas","F",41700
488929,"Sadowski","Jayson","F",66509
210933,"Baez","Atilio","M",40000
297961,"Klassen","Pragnesh","M",63630
275111,"Begiun","King","M",40000
208041,"Ermel","Toshimo","M",55037
244168,"Rosay","Basem","F",63537
430159,"Speer","Basant","F",61667
485923,"Whitcomb","Vitali","M",46898
42662,"Jansen","Randi","F",64639
209237,"Casley","Sajjan","M",52618
257164,"Molenkamp","Duri","F",47750
280366,"Junet","Mohd","F",40000
465990,"Sessa","Deborah","F",83998
440749,"Hasham","Susanne","F",48520
50042,"Pavlopoulou","Masato","M",91028
233665,"Murtha","Tokuyasu","F",68444
433501,"Werthner","Yongmao","M",40000
21457,"Ressouche","Jeong","M",40000
233838,"Jarecki","Sreenivas","M",66976
416564,"Deverell","Hirochika","F",59070
400506,"Katzenelson","Rayond","M",40000
47985,"Trumbly","Gaurav","M",50139
217614,"Plavsic","Jianhao","F",55642
483947,"Collavizza","Danny","M",40379
252918,"Massonet","Remmert","F",40000
475427,"Siprelle","Ramalingam","M",54325
293246,"Macedo","Lorien","M",40000
411518,"Anily","Yurij","F",44875
479175,"Cappello","Lihong","F",58920
27966,"Biron","Mara","F",54899
469078,"Horswill","Moheb","F",40000
464455,"Chaudhury","Rafols","F",40623
295758,"Schrooten","Marla","F",40000
77986,"Ginesta","Serif","M",40000
109083,"Merel","Moto","M",81320
200638,"Onuegbe","Gladys","F",42456
291936,"Albarhamtoshy","Mario","F",49911
286991,"Aloisi","Perla","F",46913
273060,"Riefers","Kitty","F",40675
35041,"Sundgren","Berry","M",74175
222434,"Usery","Kannan","M",49438
104034,"Snedden","Gennadi","M",84907
94629,"Dichev","Yongmao","F",59154
487405,"Krychniak","Ioana","F",40000
471614,"Speckmann","Khalil","F",40000
409367,"Laventhal","Foong","M",40000
14226,"Restivo","Chirstian","F",57602
231058,"Peot","Yoshinari","M",42177
283367,"McFarlin","Pasqua","M",64956
467826,"Koshino","Ronghao","M",40000
19767,"Levergood","Shen","M",47587
75387,"Monarch","Patricio","M",53221
24247,"Hatcliff","Shaz","F",76925
288589,"Peck","DeForest","M",42207
459095,"Range","Fusako","F",62796
498064,"Syrzycki","Valeska","M",40000
41549,"Legleitner","Kwangyoen","M",40058
109645,"Erdmenger","Elzbieta","F",50326
210523,"Sabnani","Taisook","M",40188
82828,"Maierhofer","Martien","M",52361
31237,"Vidya","Freyja","M",40000
413051,"Beerel","Yucel","F",52993
17329,"Tyugu","Shaunak","M",58239
453342,"Matzel","Sashi","F",55155
242535,"Levasseur","Nagui","M",79725
299288,"Krupka","Wayne","F",75135
283460,"Nittel","Gaurav","F",51378
36967,"Kuzuoka","Shigehiro","M",58556
441688,"Schwaller","Jayesh","M",40648
459117,"Boudaillier","Shahaf","M",59496
284209,"Kieras","Jacqueline","M",63185
490113,"Servi","Houman","F",40000
211439,"Pelz","Billie","F",45654
417869,"Ramsak","Takanari","M",46948
479038,"Morton","Mitchel","M",62821
69403,"Luke","Shietung","F",70910
248118,"Albarhamtoshy","Ymte","M",40000
49819,"Lienhardt","Djenana","M",40000
22499,"Sichman","Shigehito","F",76080
414414,"Chenney","Leucio","F",52371
276939,"Isaak","Mario","M",40000
477305,"Quaggetto","Diederik","M",57409
55119,"Reistad","Idoia","M",48888
89973,"Karnin","Nalini","M",48194
495159,"Garnick","Huican","M",50245
15295,"Peak","Lobel","M",54607
215206,"Fontet","Boalin","M",40000
263302,"Leaver","Kyoichi","M",65187
201685,"Tsukuda","Ishfaq","F",60056
56277,"Sadowski","Marek","M",48258
224548,"Schaar","Radhakrishnan","M",45481
256553,"Delgrossi","Adly","F",45869
402220,"Frolund","Marc","F",67808
207843,"Valiente","Monique","F",40000
470972,"Pfau","Richard","F",40000
285681,"Swiler","Tsuneo","F",40000
17234,"Oppitz","Miomir","M",59650
101936,"Lieberherr","Susanta","M",40000
297423,"Luca","Nirmal","M",40000
283759,"Chinen","Eran","F",40000
82117,"Oaver","Ottavia","F",40000
61673,"Krybus","Krassimir","M",66459
443232,"Krzyzanowski","Padma","M",46999
231421,"Gill","Yannik","M",40000
259729,"Foong","Weidon","F",48370
474140,"Morrow","Vishwani","M",63305
226911,"Chachaty","Elzbieta","M",40000
38554,"Isaac","Yechezkel","F",94613
433891,"Bamford","Samphel","F",53071
437160,"Greibach","Vitali","M",40000
46562,"Panangaden","Tiina","M",40252
202897,"Mitsuhashi","Gino","M",40000
71293,"Tramer","Spyrose","M",40000
497147,"Pero","Vivian","F",40087
298744,"Slaats","Aiman","F",58169
218110,"Papsdorf","Flemming","F",40000
471363,"Sridhar","Isamu","M",44531
246841,"Heuter","Shichao","M",42566
235276,"Harllee","Arch","F",65268
87172,"Mateescu","Miquel","M",80661
33223,"Dayang","Sanjiv","M",40504
478978,"Guenter","Hatem","F",61085
214443,"Cooman","Zhongwei","F",40000
11907,"Cromarty","Takahito","M",40000
448086,"Skrikant","Constantijn","F",51332
452252,"Pleszkun","Boaz","F",42243
472801,"Krider","Aloys","M",40000
409004,"Gischer","Kotesh","M",46413
262148,"Alblas","Teiji","F",40000
46332,"Rotem","Khaled","M",40000
288476,"Lally","Golgen","M",40000
451419,"Luke","Lokesh","F",71642
298495,"Demian","Behnaam","M",40000
256318,"Comellas","Odysseas","M",46495
444213,"Zeleznik","Billur","M",59704
102309,"Vecchio","Goetz","M",40000
15965,"Braccini","Gudjon","M",72860
437505,"Sridhar","Avishai","F",40000
211180,"Poupard","Kendra","F",43864
204339,"Mellouli","Arnd","M",41165
81716,"Papsdorf","Marc","F",71116
449189,"Bernatsky","Jahangir","F",52150
36889,"Luft","Margareta","M",51849
106692,"Zwicker","Bowen","F",40000
258313,"Mawatari","Mori","M",59467
282322,"Maksimenko","Hiroyasu","F",72442
449655,"Backhouse","Thodoros","M",93485
94528,"Smeets","Jianhua","F",58778
443759,"Comte","Branimir","F",66063
485668,"Ciolek","Muneo","M",80754
98033,"Masaki","Jaewoo","F",73792
86638,"Stanger","Fei","M",40000
246510,"Zedlitz","Chinho","M",42650
257772,"Huhdanpaa","Elzbieta","F",61490
474418,"Lueh","Jovan","M",68034
15104,"Rodite","Badri","M",40000
95723,"McDermid","Sashi","F",75387
259887,"Chaudhury","Krisda","M",40000
70345,"Oaver","Dipayan","F",63221
267966,"Granlund","Stein","M",40000
294670,"Broomell","Udaiprakash","M",72735
494849,"Pillow","Jouni","M",73358
272068,"Perko","Percy","F",63348
220904,"Boudaillier","Kwee","F",40000
33521,"Smailagic","Cedric","M",52616
237490,"Majewski","Fox","F",40000
471795,"Ritzmann","Bilhanan","F",63089
484180,"Brlek","Jovan","F",40000
408529,"Molenaar","Arnould","M",40000
41242,"Salverda","Gita","F",81709
200634,"Zhiwei","Shaunak","F",40000
68991,"Decleir","Paraskevi","F",60738
42039,"Aloisi","Jiong","M",41844
278260,"Diderrich","Ravishankar","F",59012
51591,"Gecseg","Matk","F",51405
491951,"Katiyar","Marit","F",40000
297935,"Asser","Charmane","M",40000
237994,"Wossner","Shih","M",52043
236546,"Vieth","Youssef","M",71836
46324,"Reghbati","Rosita","F",40000
243165,"Ballarin","Brewster","M",54298
299661,"Renear","Rosli","M",61272
224448,"Smeets","Snehasis","F",40000
427920,"Flasterstein","Xiaoheng","F",40000
478717,"Oehlmann","Ger","M",42708
39105,"Pashtan","Moni","M",42331
213246,"Besancenot","Masoud","M",62813
403788,"Furudate","Sachio","F",64376
417822,"Muhlberg","Siamak","F",51687
292491,"Llado","Kiyotoshi","F",51708
261463,"Provine","Janalee","F",61506
214584,"Boudaillier","Shalesh","M",62495
496585,"Beutelspacher","Mart","M",52277
244353,"Tzvieli","Tetsushi","F",40000
213364,"Bhattacharjee","Abdulla","M",41238
64807,"Diderrich","Hitofumi","M",40028
479052,"Rosenbaum","Goo","M",40000
469485,"Zirintsis","Yoshimitsu","M",47407
479232,"Imataki","Mart","M",62683
108023,"Yetto","Marke","M",95998
459507,"Streng","Sanjit","M",40000
261689,"Plesums","Ghassan","F",56919
487719,"Pillow","Chaoyi","F",40000
15661,"Angelov","Zine","F",40000
274160,"Fraisse","Uno","F",48886
499315,"Snyers","Sadegh","F",54285
267194,"Tramer","Hyuckchul","M",40000
75445,"Orlowski","Slavian","F",68795
452988,"Picaronny","Henk","M",55965
44664,"Luke","Zhaofang","M",40000
452837,"Garnham","Muzhong","M",40360
492889,"Baar","Arvind","F",50055
92786,"Ramamoorthy","Paris","M",61233
42267,"Conte","Lorien","M",80106
408128,"Puppe","Berna","M",57013
297082,"Oberman","Bader","M",40000
406058,"Nyrup","Prodip","F",52403
91697,"Cincotta","Jayesh","M",40000
285140,"Pehl","Xiaoheng","M",40000
446925,"Jansen","Kiyokazu","F",40000
56626,"Rande","Sanjeeva","M",71963
420217,"Streit","Maren","F",40000
463996,"Ballarin","Przemyslawa","M",40000
272158,"Henders","Alois","M",72330
240137,"Deyuan","Zhanqiu","M",40000
37010,"Halevi","Tru","F",45064
211929,"Jiang","Lobel","M",59921
468782,"Huhdanpaa","Fun","F",40496
481744,"Bergere","Berry","F",50639
65126,"Janocha","Naraig","M",40000
105728,"Uhrik","Susanta","M",47427
460048,"Conti","Basem","F",40000
475882,"Marzano","Duke","M",40000
259071,"Siochi","Mingdong","M",40000
108147,"Leppanen","Masoud","M",40000
44595,"Apsitis","Roselyn","M",46154
427099,"Ratnaker","George","F",40000
271348,"Pettis","Kwangho","F",40000
249405,"Furedi","Jiong","M",80406
244100,"Ozeri","Vivian","F",64369
408190,"Garrabrants","Jaana","F",41296
287672,"Tzvieli","Nigel","M",53826
90435,"Marchesini","Mizuhito","F",65459
236559,"Nanard","Berna","M",40247
400750,"Pauthner","Oldrich","M",48614
44911,"Nitta","Leandro","M",92028
68477,"Bernick","Sashi","F",40000
84952,"Vakili","Feipei","F",40000
276753,"Veevers","Kristin","F",41475
43042,"Luders","Qingxiang","F",40000
494415,"Gniady","Eran","M",40000
247767,"Buescher","Radhakrishnan","M",58006
440394,"Avouris","Shaw","F",40000
489946,"Lindqvist","Jiakeng","M",82141
261797,"Hoppenstand","Tiina","F",40000
251326,"Streng","Fayez","M",40000
460418,"Ruemmler","Leen","F",50090
469092,"Himler","Haldun","M",40000
483977,"Kilgour","Shakhar","M",62459
17907,"Bernini","Kotesh","M",69291
15873,"Taubenfeld","Mari","F",61744
430564,"Birke","Yoshimitsu","M",59596
432371,"Sadowsky","Elvis","F",40000
73029,"Lipner","Lubomir","M",82703
430741,"Ulupinar","Remmert","F",58636
70378,"Casley","Constantino","M",69647
273306,"Otillio","Ziyad","F",40000
462807,"Ratnaker","Hauke","F",48496
70872,"Vanwelkenhuysen","Bingning","M",56988
271570,"Welham","Steen","M",95915
495205,"Vecchi","Munehiko","F",55130
17528,"Streit","Arlette","F",73076
16408,"Sinicrope","Somnath","M",40000
238974,"Heiserman","Turgut","M",40000
43121,"Claffy","Fuqing","F",68269
475693,"Socorro","Shan","M",40000
50217,"Markovitch","Claude","M",40000
290888,"Sewelson","Szabolcs","M",42460
492873,"Dredge","Patricia","M",72166
420891,"Melichar","Teruyuki","M",54129
24037,"Docker","Maria","M",48070
17172,"Riexinger","Conrado","M",62280
62751,"Gustavson","Indrajit","F",61358
85705,"Codenie","Kellie","F",40000
73217,"Massonet","Domenico","M",51196
498845,"Pelc","Arumugam","M",40000
470197,"Gerlach","Parviz","M",78901
458878,"Fortenbacher","Khun","M",40000
84192,"Terekhov","Lene","F",46913
410182,"Narlikar","Dinkar","F",40000
101737,"Luon","Muzhong","M",40518
468817,"Dusink","Bartek","M",77212
203923,"VanScheik","Serenella","M",54801
268957,"Schapire","Heather","M",40000
229757,"Karnin","Fun","F",50108
497318,"Gils","Nalini","M",58276
457768,"Range","Xiaobin","M",67137
73785,"Tischendorf","Conrado","F",44718
232123,"Chinal","Margareta","M",40000
208682,"Sidje","Jasminko","F",67067
263022,"Passino","Christoper","M",40000
263709,"Rusterholz","Anestis","M",40000
248246,"Stranks","Guangming","F",69314
476363,"Facello","Muzhong","M",70874
250404,"Willoner","Yishai","F",78696
88086,"Ghalwash","Weidon","M",49953
109495,"Middleton","Guiseppe","F",45057
16355,"Luca","Nikolaos","M",80403
90446,"Yemenis","Anneli","M",90831
209246,"Pietracaprina","Kensei","F",60288
55732,"Doering","Rafail","M",40000
266598,"Rodier","Rasiah","M",58574
77335,"Stentiford","Sergi","M",43628
102389,"Macedo","Maia","M",51818
424447,"Miake","Irene","F",89547
19361,"Kruskal","Chenye","F",47527
40444,"Ginneken","Garnik","M",71857
105523,"Zeleznik","Ioana","M",40000
74051,"Stafford","Radhia","F",78427
215254,"Capobianchi","Kousuke","F",40000
421348,"Siksek","Hitofumi","F",40000
429354,"Worfolk","Tooru","M",67720
47252,"Mitzlaff","Yongmao","F",60983
15651,"Iwayama","Huan","F",50313
281200,"Hiroyama","Ingemar","M",40000
41667,"Facello","Barna","F",40000
219449,"Riexinger","Vasilii","F",73545
479918,"Azumi","Laurentiu","F",40152
429688,"Willoner","Rance","F",40000
44250,"Bernatsky","Sumant","M",58958
423328,"Kropp","Heng","F",54442
76448,"Pfau","Sastry","F",78173
23819,"Cmelik","Shan","M",40000
54671,"Luiz","Shigehiro","M",40000
20238,"Sooriamurthi","Yunming","M",51385
206403,"Wrigley","Houman","M",40000
426548,"Rettelbach","Shahid","F",61574
232947,"Meriste","Noritoshi","F",58343
56916,"Molberg","Kristen","M",54511
80420,"Skrikant","Ziva","M",48590
84585,"Eppinger","Shen","M",41307
406237,"Dulli","Charlene","M",40000
238329,"Thisen","Fayez","M",65347
210322,"Vecchi","Domenico","F",40000
433692,"Bellmore","Marjo","M",48712
409687,"Capobianchi","Uinam","M",72300
39990,"Katalagarianos","Jingling","M",40000
248668,"Malabarba","Jianhao","M",40000
83340,"Percebois","Guoxiang","M",40693
95610,"Debuse","Gunilla","M",40000
66351,"Bierbaum","Shir","F",49817
52458,"Swist","Prasadram","M",52892
35705,"Dredge","Gill","F",40000
466051,"Giaccio","Keiichiro","F",64534
30250,"Cesareni","Chiradeep","M",40000
474196,"Janetzko","Jaihie","M",40000
437041,"Danner","Tokuyasu","F",43529
485365,"Dichev","Menkae","M",52181
283743,"Broomell","Ishfaq","F",48007
80855,"Schonegge","Yechiam","M",40000
441461,"Nations","Mang","M",41759
288713,"Marciano","Guttorm","M",40000
85138,"Range","Shao","M",40000
47511,"Rodier","Tremaine","M",52293
65044,"Gunderson","Sivanarayana","M",53909
260514,"Swen","Yakichi","M",70170
452787,"Samarati","Ramzi","M",40000
85844,"Kropp","Kazunori","M",52709
407444,"Coorg","Xudong","M",58097
19099,"Halevi","Jouni","M",40000
271440,"McAlpine","Lena","F",40666
200474,"Huxford","Aloke","M",40000
218436,"Ginesta","Kristof","M",40000
437437,"Hofmeyr","Heekeun","F",50440
294743,"Magalhaes","Steve","M",40000
296605,"Tischendorf","Karlis","M",60594
449990,"Leslie","Doohun","M",40000
72645,"Bojadziev","Mack","F",72074
20656,"Talmon","Mohit","F",85402
22756,"Speel","Moon","M",74744
463646,"Nooteboom","Marie","F",69282
30002,"Snedden","Branimir","M",71829
103702,"Axelband","Eric","M",62779
220359,"Peltason","Charmane","M",90400
262753,"Muhlberg","Mari","F",40875
20276,"Sessa","Percy","M",41578
25673,"Azulay","Ottavia","F",44111
38478,"Luan","Mooi","F",46424
276933,"Heemskerk","Raimond","M",40000
54714,"Rissland","Hercules","M",40000
271976,"Kuhnemann","Mary","F",66603
419543,"Nitsch","Abdelghani","M",63547
483050,"Ossenbruggen","Kwangjo","F",48492
471421,"Streng","Sasan","M",47391
206893,"Gimbel","Almudena","M",57904
61262,"Merkl","Zeljko","M",47868
401410,"Domenig","Hitomi","M",40000
271346,"Jiang","Shigeaki","F",40000
422540,"Etalle","Turgut","F",60409
293922,"Denti","Uta","M",51736
283961,"Schmittgen","Morris","M",47226
59323,"Marciano","Hein","M",40000
277756,"Morrey","Cristinel","M",65298
